Sex,EE,H2Omg,RQ,Animal_ID,Deg_C,weight,experiment,StartTime,SD_VCO2,SD_VO2,SD_H2Omg,VO2,VCO2,StartDate,FQ,block,hour
F,0.056629393338,1.20337,1.089846610529461,6,32.63612,19.1,Standard,16:26:10,0.0101,0.0131,0.0206,0.1833959,0.1998734,2020-03-16,0.8907387,cages14mar,16
F,0.04283397174,1.118836,1.1550933912667178,6,32.59933,19.1,Standard,16:46:10,0.00924,0.0234,0.0445,0.1368008,0.1580177,2020-03-16,0.8907387,cages14mar,16
F,0.045697378649999995,1.130664,1.046282604897621,6,32.54215,19.1,Standard,16:56:11,0.00792,0.0123,0.0179,0.1493909,0.1563051,2020-03-16,0.8907387,cages14mar,16
F,0.08246217756,1.114164,0.984228492717155,6,32.58619,19.1,Standard,17:24:11,0.00961,0.0193831,0.0185,0.2732586,0.2689489,2020-03-16,0.8907387,cages14mar,17
F,0.049113727572,1.053231,1.0292295148291464,6,32.5807,19.1,Standard,18:12:11,0.00865,0.0165,0.0165,0.1611556,0.1658661,2020-03-16,0.8907387,cages14mar,18
F,0.045298684998,1.064523,1.0984320932262248,6,32.65339,19.1,Standard,18:32:11,0.00687,0.0142,0.0155,0.1464309,0.1608444,2020-03-16,0.8907387,cages14mar,18
F,0.05390622656999999,0.9928484,0.9129315223386805,6,32.64968,19.1,Standard,18:56:11,0.00851,0.0187,0.0278,0.1814767,0.1656758,2020-03-16,0.8907387,cages14mar,18
F,0.052597939883999995,1.02882,1.190279535327244,6,32.63958,19.1,Standard,19:36:11,0.00798,0.0146,0.0121,0.166741,0.1984684,2020-03-16,0.8907387,cages14mar,19
F,0.11891131433999999,0.9893044,0.8330390036330376,6,32.62804,19.1,Standard,19:56:11,0.0108,0.0164,0.012,0.4075928,0.3395407,2020-03-16,0.8907387,cages14mar,19
F,0.167161658034,1.057648,0.8555721171970124,6,30.61383,19.1,Standard,20:16:11,0.00903,0.0199,0.0166,0.5700589,0.4877265,2020-03-16,0.8907387,cages14mar,20
F,0.22148417781,1.113416,0.897944240434006,6,27.26804,19.1,Standard,20:26:12,0.0161,0.0177,0.0141,0.7481371,0.6717854,2020-03-16,0.8907387,cages14mar,20
F,0.16168117308000002,0.4546556,0.7612213586539411,6,21.11687,19.1,Standard,20:54:12,0.0228,0.0362,0.0155,0.5633988,0.4288712,2020-03-16,0.8907387,cages14mar,20
F,0.19601508065999998,-0.3860056,0.7221744900931893,6,21.87855,19.1,Standard,21:42:12,0.0208,0.0253,0.0093966,0.6892632,0.4977683,2020-03-16,0.8907387,cages14mar,21
F,0.332108739648,-0.1598199,0.7948145825985866,6,21.21862,19.1,Standard,22:02:12,0.0273,0.0577,0.014,1.148355,0.9127293,2020-03-16,0.8907387,cages14mar,22
F,0.356812258404,0.1349495,0.7587363442498953,6,21.44562,19.1,Standard,22:26:12,0.0772,0.1330236,0.0291,1.244073,0.9439234,2020-03-16,0.8907387,cages14mar,22
F,0.11049870304199999,0.0501,0.6577003287533305,6,21.52772,19.1,Standard,23:06:12,0.00936,0.0158,0.0195,0.3944903,0.2594564,2020-03-16,0.8907387,cages14mar,23
F,0.130128625284,0.0209,0.643731761412566,6,21.5743,19.1,Standard,23:26:12,0.00667,0.0157,0.0131427,0.4661134,0.300052,2020-03-16,0.8907387,cages14mar,23
F,0.11884519310999998,0.0253,0.6436495592841147,6,21.52987,19.1,Standard,23:46:12,0.00996,0.0153,0.00995,0.4257051,0.2740049,2020-03-16,0.8907387,cages14mar,23
F,0.12515994846599998,0.0404,0.6826530825879776,6,21.56155,19.1,Standard,23:56:13,0.0101,0.013,0.016,0.4442063,0.3032388,2020-03-16,0.8907387,cages14mar,23
F,0.18053104692,0.1157528,0.7435363074329695,6,21.58452,19.1,Standard,00:24:13,0.0105,0.0187,0.0124,0.6316668,0.4696672,2020-03-17,0.8907387,cages14mar,0
F,0.287733733056,0.4344271,0.7610019387730678,6,21.52217,19.1,Standard,01:12:13,0.0158,0.0318,0.0171,1.002696,0.7630536,2020-03-17,0.8907387,cages14mar,1
F,0.159683901258,0.416858,0.740213854719789,6,21.48425,19.1,Standard,01:32:13,0.00949,0.0236,0.0186,0.5591553,0.4138945,2020-03-17,0.8907387,cages14mar,1
F,0.11870803429799999,0.3447719,0.690290340322334,6,21.67145,19.1,Standard,01:56:13,0.00807,0.015,0.0116,0.4205513,0.2903025,2020-03-17,0.8907387,cages14mar,1
F,0.29679506295599994,0.5124055,0.7506535783802136,6,21.78695,19.1,Standard,02:36:13,0.0355946,0.0488,0.0153,1.036754,0.7782431,2020-03-17,0.8907387,cages14mar,2
F,0.17089902257399997,0.4873115,0.7493670419730841,6,21.76095,19.1,Standard,02:56:13,0.010506,0.0202,0.0224,0.5971565,0.4474894,2020-03-17,0.8907387,cages14mar,2
F,0.14484636835199996,0.4334886,0.6941045397945905,6,21.79934,19.1,Standard,03:16:13,0.0104,0.0182,0.00926,0.5126928,0.3558624,2020-03-17,0.8907387,cages14mar,3
F,0.11978716608599999,0.4116324,0.7731941451199043,6,21.65732,19.1,Standard,03:26:14,0.00813,0.0235,0.0153,0.4162613,0.3218508,2020-03-17,0.8907387,cages14mar,3
F,0.22326044243999998,0.4098026,0.7424574785312976,6,21.71247,19.1,Standard,03:54:14,0.0182,0.0381,0.0129969,0.78137,0.580134,2020-03-17,0.8907387,cages14mar,3
F,0.17314894258199998,0.617143,0.6809373022135491,6,21.69814,19.1,Standard,04:42:14,0.0116,0.0168,0.0157,0.6147729,0.4186218,2020-03-17,0.8907387,cages14mar,4
F,0.19123471453799998,0.6705021,0.7414439007922252,6,21.8203,19.1,Standard,05:02:14,0.00833,0.012,0.013,0.6694435,0.4963548,2020-03-17,0.8907387,cages14mar,5
F,0.119127243774,0.5614757,0.6939394277152506,6,22.08014,19.1,Standard,05:26:14,0.00894,0.00887,0.0145,0.4216747,0.2926167,2020-03-17,0.8907387,cages14mar,5
F,0.05329560541199999,0.3784712,0.7324829453491642,6,21.39668,19.1,Standard,06:06:14,0.00903,0.0311,0.011,0.1869578,0.1369434,2020-03-17,0.8907387,cages14mar,6
F,0.06453027592199999,0.3316673,0.7066307073582949,6,21.85193,19.1,Standard,06:26:14,0.00771,0.0219,0.0132,0.2277389,0.1609273,2020-03-17,0.8907387,cages14mar,6
F,0.04682605241999999,0.3923974,0.7516482871388964,6,24.32138,19.1,Standard,06:46:14,0.00903,0.0198,0.0153,0.1635334,0.1229196,2020-03-17,0.8907387,cages14mar,6
F,0.03936514999199999,0.4686677,0.7953768607914885,6,25.83129,19.1,Standard,06:56:15,0.00881,0.0108,0.0133,0.136098,0.1082492,2020-03-17,0.8907387,cages14mar,6
F,0.031829168784,0.6243828,0.8062282728312914,6,26.88688,19.1,Standard,07:24:15,0.00848,0.0171,0.0152,0.1097704,0.0885,2020-03-17,0.8907387,cages14mar,7
F,0.04645843116599999,1.174001,0.7551785162435255,6,29.77263,19.1,Standard,08:12:15,0.019,0.0243,0.0691,0.1621169,0.1224272,2020-03-17,0.8907387,cages14mar,8
F,0.04842217611,1.44821,0.809480491229458,6,31.1688,19.1,Standard,08:32:15,0.00973,0.0119,0.0242,0.1668711,0.1350789,2020-03-17,0.8907387,cages14mar,8
F,0.052448487966,1.795761,0.8037581368004673,6,32.45645,19.1,Standard,08:56:15,0.0104,0.0097,0.0868,0.1809833,0.1454668,2020-03-17,0.8907387,cages14mar,8
F,0.046116641718,2.175078,1.1179293801922614,6,32.93252,19.1,Standard,09:36:15,0.00738,0.0244,0.0197,0.1484541,0.1659612,2020-03-17,0.8907387,cages14mar,9
F,0.059193756215999996,2.169024,0.8535731156483065,6,32.92582,19.1,Standard,09:56:15,0.00952,0.0189,0.1072414,0.2019554,0.1723837,2020-03-17,0.8907387,cages14mar,9
F,0.06105393919800001,2.059866,0.9472966367722897,6,32.89777,19.1,Standard,10:16:15,0.00899,0.0164,0.0173,0.2039737,0.1932236,2020-03-17,0.8907387,cages14mar,10
F,0.055142726351999995,2.059961,0.9111047453304845,6,32.76345,19.1,Standard,10:26:16,0.00826,0.0157,0.0207623,0.1857152,0.169206,2020-03-17,0.8907387,cages14mar,10
F,0.047500641972000004,1.927172,1.0583246277474248,6,32.83813,19.1,Standard,10:54:16,0.00951,0.0192,0.0245,0.1548814,0.1639148,2020-03-17,0.8907387,cages14mar,10
F,0.06125892612,1.719356,1.0695388500560077,6,32.82847,19.1,Standard,11:42:16,0.00838,0.0173,0.0184,0.1992584,0.2131146,2020-03-17,0.8907387,cages14mar,11
F,0.044800786589999995,1.629298,1.1861697225600984,6,32.88952,19.1,Standard,12:02:16,0.00947,0.0247,0.0149667,0.1421461,0.1686094,2020-03-17,0.8907387,cages14mar,12
F,0.057169684908,1.593924,0.9079046250874508,6,32.82793,19.1,Standard,12:26:16,0.00881,0.029,0.014,0.1926796,0.1749347,2020-03-17,0.8907387,cages14mar,12
F,0.054697635551999996,1.462961,0.8365147283643786,6,32.84882,19.1,Standard,13:06:16,0.00941,0.0132,0.0279,0.1873392,0.156712,2020-03-17,0.8907387,cages14mar,13
F,0.07012182323999999,1.442111,0.9083914710803677,6,32.82725,19.1,Standard,13:26:16,0.00808,0.0136,0.0152,0.2363066,0.2146589,2020-03-17,0.8907387,cages14mar,13
F,0.0500675091,1.432098,0.9353604844460662,6,32.77672,19.1,Standard,13:46:16,0.00852,0.0159,0.0145,0.1677132,0.1568723,2020-03-17,0.8907387,cages14mar,13
F,0.049147483392,1.445782,0.9513080784005833,6,32.81742,19.1,Standard,13:56:17,0.00803,0.0143,0.0176,0.1640498,0.1560619,2020-03-17,0.8907387,cages14mar,13
F,0.048796326557999994,1.369308,0.9547524323593656,6,32.72908,19.1,Standard,14:24:17,0.0106,0.0176,0.0212,0.1627535,0.1553893,2020-03-17,0.8907387,cages14mar,14
F,0.056236148136,1.426983,0.8646906987558979,6,32.74965,19.1,Standard,15:12:17,0.00871,0.0261,0.0128,0.191383,0.1654871,2020-03-17,0.8907387,cages14mar,15
F,0.049878213462,1.320814,0.8489378151201309,6,32.776,19.1,Standard,15:32:17,0.00942,0.0128,0.0277,0.1703517,0.144618,2020-03-17,0.8907387,cages14mar,15
F,0.053993336334,1.287364,0.840498225532949,6,32.71259,19.1,Standard,15:56:17,0.00697,0.0118,0.0273,0.1847597,0.1552902,2020-03-17,0.8907387,cages14mar,15
F,0.059653022141999995,1.336227,0.8520980616463554,6,32.76855,19.1,Standard,16:36:17,0.00773,0.0114,0.0255,0.2035903,0.1734789,2020-03-17,0.8907387,cages14mar,16
F,0.05518638934199999,1.30907,0.8655810988498328,6,32.7476,19.1,Standard,16:56:17,0.0072,0.0110806,0.0229,0.1877727,0.1625325,2020-03-17,0.8907387,cages14mar,16
F,0.051093133895999995,1.302535,0.8995474205638463,6,32.70798,19.1,Standard,17:16:17,0.0094,0.0141,0.0135,0.1725222,0.1551919,2020-03-17,0.8907387,cages14mar,17
F,0.05177150378399999,1.295321,0.9440346322147077,6,32.70927,19.1,Standard,17:26:18,0.0116,0.0219,0.0163,0.1730874,0.1634005,2020-03-17,0.8907387,cages14mar,17
F,0.06440508501,1.267366,0.9101148195110664,6,32.77848,19.1,Standard,17:54:18,0.00673,0.0153,0.013,0.2169579,0.1974566,2020-03-17,0.8907387,cages14mar,17
F,0.054249203652,1.212298,1.0127334056542412,6,32.7118,19.1,Standard,18:42:18,0.00798,0.0241,0.0243,0.1786482,0.180923,2020-03-17,0.8907387,cages14mar,18
F,0.054599692728,1.180145,1.0057147267915232,6,32.73982,19.1,Standard,19:02:18,0.00817,0.017,0.0193,0.1800786,0.1811077,2020-03-17,0.8907387,cages14mar,19
F,0.060798293094000005,1.14474,1.0502780411681203,6,32.72279,19.1,Standard,19:26:18,0.00958,0.0172,0.0238,0.1985857,0.2085702,2020-03-17,0.8907387,cages14mar,19
F,0.09484062714,1.390574,0.8372923231540709,6,32.5689,19.1,Standard,20:06:18,0.0100921,0.0112,0.0148,0.3247714,0.2719286,2020-03-17,0.8907387,cages14mar,20
F,0.23507127319199997,1.002182,0.8234362651213236,6,26.67315,19.1,Standard,20:26:18,0.0136,0.0236,0.0226,0.8075186,0.6649401,2020-03-17,0.8907387,cages14mar,20
F,0.145505456082,-0.0528,0.7366997310775196,6,21.945430000000002,19.1,Standard,20:46:18,0.00779,0.0172,0.0203,0.5099239,0.3756608,2020-03-17,0.8907387,cages14mar,20
F,0.09280672737,-0.5459196,0.7080581915515172,6,20.71057,19.1,Standard,20:56:19,0.00833,0.0198356,0.0212,0.3274221,0.2318339,2020-03-17,0.8907387,cages14mar,20
F,0.16700328762599997,-1.145558,0.6914464353370543,6,18.49065,19.1,Standard,21:24:19,0.0108,0.0171,0.0172,0.5914879,0.4089822,2020-03-17,0.8907387,cages14mar,21
F,0.219407437998,-0.8920592,0.7086368948446602,6,18.07937,19.1,Standard,22:12:19,0.0127,0.0193,0.016,0.7739645,0.5484598,2020-03-17,0.8907387,cages14mar,22
F,0.11873682248399998,-0.9849759,0.707049649357617,6,24.44958,19.1,Standard,22:32:19,0.0134,0.0151,0.0105,0.4190024,0.2962555,2020-03-17,0.8907387,cages14mar,22
F,0.14632017779399997,-0.6779503,0.7137173166878259,6,17.97222,19.1,Standard,22:56:19,0.00887,0.0167,0.0217,0.5155345,0.3679459,2020-03-17,0.8907387,cages14mar,22
F,0.236810719866,-0.4115907,0.7738673221265222,6,18.53775,19.1,Standard,23:36:19,0.0124,0.016,0.0123,0.8227913,0.6367313,2020-03-17,0.8907387,cages14mar,23
F,0.34472782117199996,-0.2890575,0.7802237972964724,6,22.81983,19.1,Standard,23:56:19,0.0151,0.0185,0.0154,1.195993,0.9331422,2020-03-17,0.8907387,cages14mar,23
F,0.31485415676399997,-0.0588,0.7541998882553457,6,21.55153,19.1,Standard,00:16:19,0.0202,0.0288,0.0131,1.098934,0.8288159,2020-03-18,0.8907387,cages14mar,0
F,0.313362369264,0.1092385,0.7283581126461288,6,21.6332,19.1,Standard,00:26:20,0.0381,0.0645,0.023,1.100313,0.8014219,2020-03-18,0.8907387,cages14mar,0
F,0.11592513227399999,0.1367139,0.6868639807037703,6,21.56608,19.1,Standard,00:54:20,0.0104,0.017,0.0147,0.4110233,0.2823171,2020-03-18,0.8907387,cages14mar,0
F,0.148565610144,0.2165667,0.7229465988970721,6,22.72192,19.1,Standard,01:42:20,0.0108,0.0198286,0.0169,0.5223188,0.3776086,2020-03-18,0.8907387,cages14mar,1
F,0.162921280368,0.3153741,0.7793171858218491,6,22.1848,19.1,Standard,02:02:20,0.011218,0.0193,0.0155,0.5653544,0.4405904,2020-03-18,0.8907387,cages14mar,2
F,0.1357930077,0.3686651,0.8063032263933299,6,21.86555,19.1,Standard,02:26:20,0.0089,0.0156,0.0154689,0.4683062,0.3775968,2020-03-18,0.8907387,cages14mar,2
F,0.28887753321,0.6825024,0.8197251394364347,6,18.61845,19.1,Standard,03:06:20,0.0145189,0.0212,0.0143,0.9931945,0.8141465,2020-03-18,0.8907387,cages14mar,3
F,0.303390236016,0.788126,0.7498071698113208,6,21.2468,19.1,Standard,03:26:20,0.0242,0.0469,0.0198585,1.06,0.7947956,2020-03-18,0.8907387,cages14mar,3
F,0.298934833344,0.6811005,0.7296399641679532,6,20.9889,19.1,Standard,03:46:20,0.0118,0.0273,0.0114,1.04934,0.7656404,2020-03-18,0.8907387,cages14mar,3
F,0.187859510622,0.6241392,0.7326826909842385,6,22.2002,19.1,Standard,03:56:21,0.0141,0.0307,0.0113,0.6589693,0.4828154,2020-03-18,0.8907387,cages14mar,3
F,0.145343711688,0.6362243,0.7033283918486931,6,21.71825,19.1,Standard,04:24:21,0.0104,0.0144,0.0183,0.513341,0.3610473,2020-03-18,0.8907387,cages14mar,4
F,0.15033163471199998,0.8906749,0.7166747087013808,6,21.90533,19.1,Standard,05:12:21,0.0143,0.0169,0.0165,0.5293022,0.3793375,2020-03-18,0.8907387,cages14mar,5
F,0.11076832615799999,0.8996556,0.7465511903812106,6,22.16173,19.1,Standard,05:32:21,0.00994,0.0120391,0.0202,0.3873003,0.2891395,2020-03-18,0.8907387,cages14mar,5
F,0.05666362716,0.8491821,0.787218031321871,6,22.1299,19.1,Standard,05:56:21,0.0113,0.0141,0.0192,0.1962718,0.1545087,2020-03-18,0.8907387,cages14mar,5
F,0.05434821117599999,0.8365037,0.5073192309986282,6,22.88862,19.1,Standard,06:36:21,0.011,0.0129,0.0489,0.201196,0.1020706,2020-03-18,0.8907387,cages14mar,6
F,0.028398131999999996,0.9291384,0.7768762677484787,6,23.03058,19.1,Standard,06:56:21,0.0106,0.0155876,0.0209,0.0986,0.0766,2020-03-18,0.8907387,cages14mar,6
F,0.029217797742,1.079201,0.7635785793114428,6,26.59698,19.1,Standard,07:16:21,0.00854,0.0111,0.0589,0.1017577,0.0777,2020-03-18,0.8907387,cages14mar,7
F,0.021468257999999997,1.233288,1.025531914893617,6,27.1759,19.1,Standard,07:26:22,0.00727,0.0136,0.0189,0.0705,0.0723,2020-03-18,0.8907387,cages14mar,7
F,0.015927604139999996,1.588178,1.4475260960334029,6,28.17227,19.1,Standard,07:54:22,0.0076,0.0162,0.0245,0.0479,0.0693365,2020-03-18,0.8907387,cages14mar,7
F,0.047440709652,2.357322,1.0417540030893582,6,31.72942,19.1,Standard,08:42:22,0.0131,0.0163308,0.1140783,0.1552426,0.1617246,2020-03-18,0.8907387,cages14mar,8
F,0.160836910668,2.854548,0.8813285835107854,6,32.75727,19.1,Standard,09:02:22,0.00791,0.0144,0.0352,0.5453116,0.4805987,2020-03-18,0.8907387,cages14mar,9
F,0.05785261729799999,3.420345,1.0480702145992669,6,32.76932,19.1,Standard,09:26:22,0.00974,0.014,0.4130739,0.1890547,0.1981426,2020-03-18,0.8907387,cages14mar,9
F,0.04037624778599999,3.044935,1.15323370203477,6,32.86245,19.1,Standard,10:06:22,0.0102,0.0131,0.0328,0.1290023,0.1487698,2020-03-18,0.8907387,cages14mar,10
F,0.041097354605999996,2.79937,1.2397702816415321,6,32.7952,19.1,Standard,10:26:22,0.00925,0.0163,0.0935,0.1289405,0.1598566,2020-03-18,0.8907387,cages14mar,10
F,0.042673444799999995,2.54652,1.2054483162648593,6,32.93865,19.1,Standard,10:46:22,0.00849,0.0207,0.027,0.134849,0.1625535,2020-03-18,0.8907387,cages14mar,10
F,0.044935158702,2.421206,1.1931737641583984,6,32.7608,19.1,Standard,10:56:23,0.0086,0.0145,0.0504,0.1423625,0.1698632,2020-03-18,0.8907387,cages14mar,10
F,0.09184180887,1.708618,0.8935942598653331,31,32.63618,19.7,Standard,13:04:03,0.0085602,0.0137,0.0235095,0.3105293,0.2774872,2020-03-15,0.8907387,cages14mar,13
F,0.10423726424999999,1.58103,0.8983956459780942,31,32.70079,19.7,Standard,13:36:03,0.00989,0.00988,0.025,0.3520607,0.3162898,2020-03-15,0.8907387,cages14mar,13
F,0.08568858438,1.549796,0.9128512399559064,31,32.61758,19.7,Standard,14:08:03,0.00733,0.013,0.0115,0.288478,0.2633375,2020-03-15,0.8907387,cages14mar,14
F,0.08043458304,1.47149,0.9665650144443323,31,32.7178,19.7,Standard,14:36:03,0.00786,0.0154,0.0165,0.267579,0.2586325,2020-03-15,0.8907387,cages14mar,14
F,0.09045650909399999,1.532358,0.9320224291126001,31,32.6905,19.7,Standard,15:08:03,0.00872,0.0162,0.015,0.3032309,0.282618,2020-03-15,0.8907387,cages14mar,15
F,0.076167972006,1.512329,0.9741883786231561,31,32.63699,19.7,Standard,15:16:03,0.0124,0.0124,0.0158,0.2529597,0.2464304,2020-03-15,0.8907387,cages14mar,15
F,0.076191736698,1.506074,0.9419995958351401,31,32.5885,19.7,Standard,15:44:03,0.00938,0.0119,0.0226,0.2548465,0.2400653,2020-03-15,0.8907387,cages14mar,15
F,0.120786612786,1.504681,0.87841799317652,31,32.68465,19.7,Standard,16:34:04,0.01,0.0147,0.0257,0.4097909,0.3599677,2020-03-15,0.8907387,cages14mar,16
F,0.109676213976,1.50336,0.8606083382316885,31,32.73932,19.7,Standard,17:06:04,0.00805,0.0155989,0.0175,0.3735948,0.3215188,2020-03-15,0.8907387,cages14mar,17
F,0.07577793367199999,1.448799,0.9714774508885101,31,32.61789,19.7,Standard,17:38:04,0.00974,0.0147,0.0257969,0.2518148,0.2446324,2020-03-15,0.8907387,cages14mar,17
F,0.09376503196199999,1.390349,0.9212181956848295,31,32.62407,19.7,Standard,18:06:04,0.0091894,0.0121,0.0207,0.3150791,0.2902566,2020-03-15,0.8907387,cages14mar,18
F,0.21676180054199998,1.755103,0.8314763551626317,31,32.61562,19.7,Standard,18:38:04,0.0339,0.0669,0.0597,0.7432595,0.6180027,2020-03-15,0.8907387,cages14mar,18
F,0.143013231312,1.838836,0.9119362544770714,31,32.53648,19.7,Standard,18:46:04,0.00813,0.0144,0.0171,0.4815648,0.4391564,2020-03-15,0.8907387,cages14mar,18
F,0.07634360235599999,1.746274,1.1632978469902069,31,32.62842,19.7,Standard,19:14:04,0.0101178,0.0255703,0.0172,0.2433988,0.2831453,2020-03-15,0.8907387,cages14mar,19
F,0.10097402910000002,1.451353,0.9459039372225482,31,32.60427,19.7,Standard,20:04:05,0.0106,0.0142,0.0177,0.337446,0.3191915,2020-03-15,0.8907387,cages14mar,20
F,0.31572279874799997,1.37464,0.8824145358045572,31,23.99727,19.7,Standard,20:36:05,0.0209137,0.0324,0.0277,1.070185,0.9443468,2020-03-15,0.8907387,cages14mar,20
F,0.38606591477999996,0.5777387,0.7914199976496425,31,19.04717,19.7,Standard,21:08:05,0.045,0.0807,0.0143,1.335967,1.057311,2020-03-15,0.8907387,cages14mar,21
F,0.49263108384,0.5234571,0.7939858944620268,31,21.37022,19.7,Standard,21:36:05,0.0183,0.0641,0.0193,1.703728,1.352736,2020-03-15,0.8907387,cages14mar,21
F,0.32756250340799997,0.9029886,0.784791842472909,31,21.41728,19.7,Standard,22:08:05,0.0208,0.0417,0.0115,1.135246,0.8909318,2020-03-15,0.8907387,cages14mar,22
F,0.42040870157999993,1.07183,0.7861878578210701,31,21.32765,19.7,Standard,22:16:05,0.0413,0.0595,0.0168,1.456559,1.145129,2020-03-15,0.8907387,cages14mar,22
F,0.35690937198,1.092804,0.8321002647018202,31,21.46272,19.7,Standard,22:44:05,0.0188,0.0222828,0.0209,1.223641,1.018192,2020-03-15,0.8907387,cages14mar,22
F,0.48551113799999995,1.197374,0.8199815953787145,31,21.63012,19.7,Standard,23:34:06,0.0184,0.0324623,0.0245,1.669146,1.368669,2020-03-15,0.8907387,cages14mar,23
F,0.44633898203999994,1.477135,0.7945510972314909,31,21.6147,19.7,Standard,00:06:06,0.0206,0.0187,0.0179,1.54343,1.226334,2020-03-16,0.8907387,cages14mar,0
F,0.5017527530399999,1.773908,0.8034997522370854,31,21.62942,19.7,Standard,00:38:06,0.0583,0.0946,0.0219,1.731494,1.391255,2020-03-16,0.8907387,cages14mar,0
F,0.42579946122,1.893813,0.8075347182722981,31,21.72735,19.7,Standard,01:06:06,0.0315,0.0533,0.0246,1.468031,1.185486,2020-03-16,0.8907387,cages14mar,1
F,0.46286404919999996,1.916505,0.8273243670945836,31,21.01847,19.7,Standard,01:38:06,0.0211311,0.0231,0.0249,1.588626,1.314309,2020-03-16,0.8907387,cages14mar,1
F,0.46509851556,1.968215,0.8033153652920243,31,23.5004,19.7,Standard,01:46:06,0.019,0.0455,0.0413,1.605072,1.289379,2020-03-16,0.8907387,cages14mar,1
F,0.179358227622,1.728187,0.7662981953625702,31,21.50407,19.7,Standard,02:14:06,0.0115,0.0121,0.0164,0.6242639,0.4783723,2020-03-16,0.8907387,cages14mar,2
F,0.4943240778,1.722083,0.7907389157954664,31,21.45128,19.7,Standard,03:04:07,0.0236,0.0223,0.0159,1.710858,1.352842,2020-03-16,0.8907387,cages14mar,3
F,0.304032725892,1.939376,0.855580921627518,31,21.58922,19.7,Standard,03:36:07,0.034,0.043,0.025,1.036818,0.8870817,2020-03-16,0.8907387,cages14mar,3
F,0.349182459948,2.09382,0.7976497732898947,31,22.62953,19.7,Standard,04:08:07,0.0271,0.0547,0.0127,1.206607,0.9624498,2020-03-16,0.8907387,cages14mar,4
F,0.343928914476,1.978578,0.7678906987102828,31,21.42443,19.7,Standard,04:36:07,0.024,0.0488,0.0153,1.196619,0.9188726,2020-03-16,0.8907387,cages14mar,4
F,0.41447306207999995,1.810047,0.862493587181733,31,20.6504,19.7,Standard,05:08:07,0.0365,0.0584004,0.0335,1.411236,1.217182,2020-03-16,0.8907387,cages14mar,5
F,0.35943670728,1.809975,0.8301672225610944,31,22.14095,19.7,Standard,05:16:07,0.0318,0.0535,0.0217,1.232848,1.02347,2020-03-16,0.8907387,cages14mar,5
F,0.138383064246,1.777791,1.011498078132613,31,21.37987,19.7,Standard,05:44:07,0.0137,0.0499,0.0289,0.4558327,0.4610739,2020-03-16,0.8907387,cages14mar,5
F,0.12460510902,1.377113,0.753140233656096,31,25.1928,19.7,Standard,06:34:08,0.0161,0.0471,0.0164,0.4350154,0.3276276,2020-03-16,0.8907387,cages14mar,6
F,0.144274211298,1.514489,0.7958916757812383,31,26.28485,19.7,Standard,07:06:08,0.0139,0.0534,0.0449,0.4987435,0.3969458,2020-03-16,0.8907387,cages14mar,7
